,city,country_x,latitude_x,longitude_x,bikes_to_pop
151,"Miami Beach, FL",US,25.79258978650307,-80.1571118785276,0.02888497526027627
152,"Milwaukee, WI",US,43.04451632075471,-87.93406547169812,0.0010678749363339226
153,"Minneapolis, MN",US,44.973803623228555,-93.26462628391349,0.0017294655282972902
154,Mladá Boleslav,CZ,50.421886663366344,14.913276603960396,0.006740664180110547
155,Mnichovo Hradiště,CZ,50.523391375,14.970952375,0.006660645743960262
156,Montecatini Terme,IT,43.88309893012709,10.77247977862766,0.00043816942551119765
157,Montpellier,FR,43.61023971388915,3.8767208787400773,0.00244973641648226
158,Monza,IT,45.582386818541636,9.274994403584248,0.0016262399067946084
159,Mulhouse,FR,47.74696555571282,7.3365243555690585,0.005755356061023297
160,Mödling,AT,48.09809080487805,16.302724390243903,0.008805643395767454
161,Mönchengladbach,DE,51.18104377777778,6.436304955555555,0.0011455894805000747
162,Nancy,FR,48.68826212258461,6.178712785633846,0.006158502922195359
163,Nantes,FR,47.21358659376773,-1.5544754752219883,0.007540588692880982
164,"New York, NY",US,40.745144517994795,-73.95467850769839,0.00288016505251103
165,Nice,FR,43.69282418811181,7.244512627373256,0.007613761384893294
166,Niort,FR,46.32269127515275,-0.4653743388096656,0.0028719612116297534
167,Norderstedt,DE,53.702707333333336,10.001123499999999,0.0019025118129818452
168,Novara,IT,45.44716488760041,8.620964629309517,5.75909697359454e-05
169,Nyon,CH,46.396379601316845,6.249145401915897,0.062352012628255724
170,Oberhausen,DE,51.49321236363637,6.852008636363636,0.0010211580122729833
171,Offenburg,DE,48.471582272727275,7.945146545454546,0.0028262977143138834
172,Olbia,IT,40.91691240709233,9.505735871139423,0.0004314564975689086
173,Oldenburg,DE,53.137061777777774,8.22975537037037,0.0005868923463369114
174,Olomouc,CZ,49.59102460759494,17.253411240506328,0.00071875
175,"Omaha, NE",US,41.247596470588235,-95.96350188235294,0.0009324413969261673
176,Opava,CZ,49.93921477586206,17.90193327586207,0.0016965497535538253
177,Osijek,HR,45.562275928571424,18.699498285714288,0.002556358793874251
178,Ostrava,CZ,49.822385528409086,18.240845210227274,0.00264578113705427
179,Ostrów Wielkopolski,PL,51.65000830769231,17.81974869230769,0.002672322375397667
180,Otwock,PL,52.10930509999999,21.268258600000003,0.0026277962447219475
181,Pabianice,PL,51.659271499999996,19.35370214285714,0.002708192281651997
182,Padova,IT,45.40428909697478,11.88330697038999,0.0014445922828359627
183,Palma,ES,39.5756615681081,2.6518225772702704,0.0040303877337234005
184,Pardubice,CZ,50.038070706896555,15.769982844827586,0.001187946160972154
185,Paris,FR,48.8583700125345,2.341192384800153,0.003956600361663652
186,Parma,IT,44.79634806107095,10.323613803134425,0.007445354339868792
187,Pau,FR,43.30238985187878,-0.36660024510513944,0.004156014421501147
188,Pavia,IT,45.19034841478627,9.15010213016475,0.0010058605346428147
189,Perugia,IT,43.107030243937785,12.376117267768954,0.00034403046782108
190,"Philadelphia, PA",US,39.9557733490566,-75.1732662264151,0.0007703787117896603
191,"Phoenix, AZ",US,33.446641938756386,-112.0198668945847,0.002711821689384608
192,Piacenza,IT,45.04753951674691,9.702662453055382,0.00036863855959333344
193,Piaseczno,PL,52.07147833333334,21.028087833333334,0.0017326017903551833
194,Piotrków Trybunalski,PL,51.411469999999994,19.677662,0.0008677658367265203
195,Pisa,IT,43.714657036450916,10.407323269326039,0.004516300849996671
196,Pobiedziska,PL,52.47356666666667,17.22871333333333,0.0009226037929267043
